batch_id,record_id,source_a_id,source_a_amount,source_a_date,source_a_description,source_a_reference,source_b_id,source_b_amount,source_b_date,source_b_description,source_b_reference,expected_status,anomaly_type,fee_amount
batch-synth-v1,TXN-5212,BNK-HDFC-1212,7231.15,2026-09-05,UPI CR-626611D-INSTANT SETTLEMENT,REF-626611D,GW-RZP-2212,7231.15,2026-09-05,Daily automated merchant credit,PO-626611D,matched,none,0.0
batch-synth-v1,TXN-5213,BNK-ICICI-1213,39458.13,2026-09-10,RTGS CR-364679E-BULK PAYOUT BATCH,REF-364679E,GW-RZP-2213,39458.13,2026-09-10,Merchant disbursement net of platform fees,PO-364679E,matched,none,0.0
batch-synth-v1,TXN-5214,BNK-HDFC-1214,39592.47,2026-09-12,UPI CR-414546F-INSTANT SETTLEMENT,REF-414546F,PO-RZP-2214,39592.47,2026-09-12,Razorpay payout E-Commerce settlement batch,PO-414546F,matched,none,0.0
batch-synth-v1,TXN-5215,BNK-HDFC-1215,14041.19,2026-09-01,UPI CR-109909G-INSTANT SETTLEMENT,REF-109909G,PO-RZP-2215,11666.79,2026-09-01,Gateway settlement auto-sweep D2C,PO-109909G,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5216,BNK-SBI-1216,232640.55,2026-09-15,IMPS INWARD-340927H-MERCHANT DISBURSEMENT,REF-340927H,PAY-RZP-2216,232640.55,2026-09-15,Daily automated merchant credit,PO-340927H,matched,none,0.0
batch-synth-v1,TXN-5217,BNK-SBI-1217,41822.38,2026-09-09,NEFT CR-790077I-RAZORPAY SETTLEMENT-Subscription,REF-790077I,GW-RZP-2217,41822.38,2026-09-09,Gateway settlement auto-sweep Subscription,PO-790077I,matched,none,0.0
batch-synth-v1,TXN-5218,BNK-HDFC-1218,18930.23,2026-09-12,NEFT CR-517643J-RAZORPAY SETTLEMENT-B2B Services,REF-517643J,GW-RZP-2218,18930.23,2026-09-12,Merchant disbursement net of platform fees,PO-517643J,matched,none,0.0
batch-synth-v1,TXN-5219,BNK-KOTAK-1219,21311.34,2026-09-11,TRANSFER-447843K-DAILY SETTLEMENT SWEEP,REF-447843K,GW-RZP-2219,20920.83,2026-09-11,Daily automated merchant credit,PO-447843K,flagged,gateway_fee_deduction,390.51
batch-synth-v1,TXN-5220,BNK-KOTAK-1220,51225.3,2026-09-14,ACH CR-457137L-SUBSCRIPTION POOL-SaaS,REF-457137L,PAY-RZP-2220,51225.3,2026-09-14,Recurring subscription payout batch,PO-457137L,matched,none,0.0
batch-synth-v1,TXN-5221,BNK-SBI-1221,52033.01,2026-09-04,TRANSFER-679902M-DAILY SETTLEMENT SWEEP,REF-679902M,GW-RZP-2221,6957.1,2026-09-13,Unrelated ad-hoc vendor settlement,PO-498535Z,mismatched,orphaned_bank_record,0.0
batch-synth-v1,TXN-5222,BNK-KOTAK-1222,29922.28,2026-09-03,UPI CR-846247N-INSTANT SETTLEMENT,REF-846247N,PO-RZP-2222,13465.03,2026-09-06,Gateway settlement auto-sweep Enterprise,PO-432061M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5223,BNK-HDFC-1223,8052.55,2026-09-06,NEFT CR-382870O-RAZORPAY SETTLEMENT-B2B Services,REF-382870O,GW-RZP-2223,7943.85,2026-09-06,Gateway settlement auto-sweep B2B Services,PO-382870O,flagged,gateway_fee_deduction,108.7
batch-synth-v1,TXN-5224,BNK-KOTAK-1224,3030.68,2026-09-02,NEFT CR-681141P-RAZORPAY SETTLEMENT-Vendor,REF-681141P,PAY-RZP-2224,3030.68,2026-09-02,Recurring subscription payout batch,PO-681141P,matched,none,0.0
batch-synth-v1,TXN-5225,BNK-AXIS-1225,10001.09,2026-09-02,IMPS INWARD-686716Q-MERCHANT DISBURSEMENT,REF-686716Q,GW-RZP-2225,9867.51,2026-09-04,Recurring subscription payout batch,PO-686716Q,flagged,fee_and_date_drift,133.58
batch-synth-v1,TXN-5226,BNK-ICICI-1226,12581.54,2026-09-02,RTGS CR-555791R-BULK PAYOUT BATCH,REF-555791R,PO-RZP-2226,12581.54,2026-09-02,Customer checkout collection settlement,PO-555791R,matched,none,0.0
batch-synth-v1,TXN-5227,BNK-AXIS-1227,23633.45,2026-09-12,ACH CR-619886S-SUBSCRIPTION POOL-D2C,REF-619886S,GW-RZP-2227,23633.45,2026-09-12,Recurring subscription payout batch,PO-619886S,matched,none,0.0
batch-synth-v1,TXN-5228,BNK-AXIS-1228,665.8,2026-09-07,ACH CR-982495T-SUBSCRIPTION POOL-Vendor,REF-982495T,GW-RZP-2228,665.8,2026-09-07,Customer checkout collection settlement,PO-982495T,matched,none,0.0
batch-synth-v1,TXN-5229,BNK-AXIS-1229,20676.61,2026-09-11,RTGS CR-242736U-BULK PAYOUT BATCH,REF-242736U,PO-RZP-2229,20676.61,2026-09-11,Merchant disbursement net of platform fees,PO-242736U,matched,none,0.0
batch-synth-v1,TXN-5230,BNK-AXIS-1230,10256.87,2026-09-06,UPI CR-870571V-INSTANT SETTLEMENT,REF-870571V,PO-RZP-2230,10256.87,2026-09-06,Daily automated merchant credit,PO-870571V,matched,none,0.0
batch-synth-v1,TXN-5231,BNK-KOTAK-1231,7367.35,2026-09-13,NEFT CR-482746W-RAZORPAY SETTLEMENT-Enterprise,REF-482746W,GW-RZP-2231,7367.35,2026-09-13,Recurring subscription payout batch,PO-482746W,matched,none,0.0
batch-synth-v1,TXN-5232,BNK-KOTAK-1232,19306.64,2026-09-01,UPI CR-584045X-INSTANT SETTLEMENT,REF-584045X,PAY-RZP-2232,19306.64,2026-09-01,Gateway settlement auto-sweep D2C,PO-584045X,matched,none,0.0
batch-synth-v1,TXN-5233,BNK-SBI-1233,21270.8,2026-09-13,TRANSFER-805668Y-DAILY SETTLEMENT SWEEP,REF-805668Y,PAY-RZP-2233,21270.8,2026-09-13,Gateway settlement auto-sweep Enterprise,PO-805668Y,matched,none,0.0
batch-synth-v1,TXN-5234,BNK-ICICI-1234,72344.61,2026-09-02,TRANSFER-726979Z-DAILY SETTLEMENT SWEEP,REF-726979Z,PO-RZP-2234,72344.61,2026-09-02,Recurring subscription payout batch,PO-726979Z,matched,none,0.0
batch-synth-v1,TXN-5235,BNK-KOTAK-1235,50098.04,2026-09-01,UPI CR-476993A-INSTANT SETTLEMENT,REF-476993A,PAY-RZP-2235,50098.04,2026-09-01,Recurring subscription payout batch,PO-476993A,matched,none,0.0
batch-synth-v1,TXN-5236,BNK-HDFC-1236,63819.99,2026-09-01,UPI CR-776364B-INSTANT SETTLEMENT,REF-776364B,GW-RZP-2236,63819.99,2026-09-01,Daily automated merchant credit,PO-776364B,matched,none,0.0
batch-synth-v1,TXN-5237,BNK-SBI-1237,2915.86,2026-09-04,ACH CR-883132C-SUBSCRIPTION POOL-Subscription,REF-883132C,PO-RZP-2237,2915.86,2026-09-04,Recurring subscription payout batch,PO-883132C,matched,none,0.0
batch-synth-v1,TXN-5238,BNK-AXIS-1238,19422.38,2026-09-10,IMPS INWARD-624776D-MERCHANT DISBURSEMENT,REF-624776D,PO-RZP-2238,17120.6,2026-09-10,Merchant disbursement net of platform fees,PO-624776D,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5239,BNK-AXIS-1239,23546.57,2026-09-03,RTGS CR-427040E-BULK PAYOUT BATCH,REF-427040E,GW-RZP-2239,5450.59,2026-09-09,Unrelated ad-hoc vendor settlement,PO-599292Z,mismatched,orphaned_bank_record,0.0
batch-synth-v1,TXN-5240,BNK-AXIS-1240,43015.84,2026-09-13,NEFT CR-220675F-RAZORPAY SETTLEMENT-D2C,REF-220675F,PAY-RZP-2240,42462.02,2026-09-14,Merchant disbursement net of platform fees,PO-220675F,flagged,fee_and_date_drift,553.82
batch-synth-v1,TXN-5241,BNK-KOTAK-1241,8609.25,2026-09-07,TRANSFER-343118G-DAILY SETTLEMENT SWEEP,REF-343118G,GW-RZP-2241,8609.25,2026-09-07,Daily automated merchant credit,PO-343118G,matched,none,0.0
batch-synth-v1,TXN-5242,BNK-ICICI-1242,69243.3,2026-09-15,ACH CR-571413H-SUBSCRIPTION POOL-E-Commerce,REF-571413H,PAY-RZP-2242,69243.3,2026-09-15,Customer checkout collection settlement,PO-571413H,matched,none,0.0
batch-synth-v1,TXN-5243,BNK-HDFC-1243,7319.45,2026-09-12,NEFT CR-934674I-RAZORPAY SETTLEMENT-B2B Services,REF-934674I,PAY-RZP-2243,7184.8,2026-09-12,Recurring subscription payout batch,PO-934674I,flagged,gateway_fee_deduction,134.65
batch-synth-v1,TXN-5244,BNK-SBI-1244,3291.9,2026-09-11,ACH CR-613261J-SUBSCRIPTION POOL-B2B Services,REF-613261J,PO-RZP-2244,3291.9,2026-09-13,Daily automated merchant credit,PO-613261J,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5245,BNK-KOTAK-1245,21215.19,2026-09-10,UPI CR-953266K-INSTANT SETTLEMENT,REF-953266K,GW-RZP-2245,21215.19,2026-09-11,Daily automated merchant credit,PO-953266K,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5246,BNK-SBI-1246,3365.25,2026-09-06,ACH CR-248225L-SUBSCRIPTION POOL-D2C,REF-248225L,GW-RZP-2246,3365.25,2026-09-07,Customer checkout collection settlement,PO-248225L,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5247,BNK-AXIS-1247,13665.79,2026-09-15,ACH CR-281649M-SUBSCRIPTION POOL-D2C,REF-281649M,GW-RZP-2247,13665.79,2026-09-15,Gateway settlement auto-sweep D2C,PO-281649M,matched,none,0.0
batch-synth-v1,TXN-5248,BNK-SBI-1248,21128.64,2026-09-10,NEFT CR-476479N-RAZORPAY SETTLEMENT-SaaS,REF-476479N,GW-RZP-2248,20842.11,2026-09-10,Customer checkout collection settlement,PO-476479N,flagged,gateway_fee_deduction,286.53
batch-synth-v1,TXN-5249,BNK-KOTAK-1249,54503.55,2026-09-12,TRANSFER-565412O-DAILY SETTLEMENT SWEEP,REF-565412O,PAY-RZP-2249,54503.55,2026-09-12,Gateway settlement auto-sweep B2B Services,PO-565412O,matched,none,0.0
batch-synth-v1,TXN-5250,BNK-KOTAK-1250,26961.71,2026-09-04,IMPS INWARD-402692P-MERCHANT DISBURSEMENT,REF-402692P,GW-RZP-2250,12132.77,2026-09-07,Customer checkout collection settlement,PO-676429M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5251,BNK-HDFC-1251,19490.27,2026-09-14,NEFT CR-668373Q-RAZORPAY SETTLEMENT-Vendor,REF-668373Q,PAY-RZP-2251,8770.62,2026-09-17,Daily automated merchant credit,PO-672892M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5252,BNK-AXIS-1252,39851.9,2026-09-14,RTGS CR-571578R-BULK PAYOUT BATCH,REF-571578R,GW-RZP-2252,39851.9,2026-09-14,Merchant disbursement net of platform fees,PO-571578R,matched,none,0.0
batch-synth-v1,TXN-5253,BNK-AXIS-1253,73642.16,2026-09-10,UPI CR-467663S-INSTANT SETTLEMENT,REF-467663S,GW-RZP-2253,73642.16,2026-09-10,Recurring subscription payout batch,PO-467663S,matched,none,0.0
batch-synth-v1,TXN-5254,BNK-ICICI-1254,5562.18,2026-09-04,ACH CR-162241T-SUBSCRIPTION POOL-B2B Services,REF-162241T,PAY-RZP-2254,5562.18,2026-09-04,Merchant disbursement net of platform fees,PO-162241T,matched,none,0.0
batch-synth-v1,TXN-5255,BNK-KOTAK-1255,24485.5,2026-09-05,RTGS CR-700556U-BULK PAYOUT BATCH,REF-700556U,PAY-RZP-2255,23659.25,2026-09-05,Recurring subscription payout batch,PO-700556U,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5256,BNK-HDFC-1256,76964.73,2026-09-04,RTGS CR-845951V-BULK PAYOUT BATCH,REF-845951V,PO-RZP-2256,76964.73,2026-09-04,Gateway settlement auto-sweep E-Commerce,PO-845951V,matched,none,0.0
batch-synth-v1,TXN-5257,BNK-AXIS-1257,7083.57,2026-09-07,NEFT CR-573947W-RAZORPAY SETTLEMENT-Enterprise,REF-573947W,GW-RZP-2257,7083.57,2026-09-07,Daily automated merchant credit,PO-573947W,matched,none,0.0
batch-synth-v1,TXN-5258,BNK-AXIS-1258,77639.04,2026-09-08,ACH CR-443187X-SUBSCRIPTION POOL-Enterprise,REF-443187X,PAY-RZP-2258,77639.04,2026-09-08,Razorpay payout Enterprise settlement batch,PO-443187X,matched,none,0.0
batch-synth-v1,TXN-5259,BNK-AXIS-1259,28799.84,2026-09-09,TRANSFER-328411Y-DAILY SETTLEMENT SWEEP,REF-328411Y,PAY-RZP-2259,28799.84,2026-09-09,Gateway settlement auto-sweep Enterprise,PO-328411Y,matched,none,0.0
batch-synth-v1,TXN-5260,BNK-SBI-1260,59676.02,2026-09-10,RTGS CR-608913Z-BULK PAYOUT BATCH,REF-608913Z,PO-RZP-2260,58937.97,2026-09-10,Daily automated merchant credit,PO-608913Z,flagged,gateway_fee_deduction,738.05
batch-synth-v1,TXN-5261,BNK-HDFC-1261,52391.09,2026-09-07,IMPS INWARD-822040A-MERCHANT DISBURSEMENT,REF-822040A,GW-RZP-2261,52391.09,2026-09-07,Daily automated merchant credit,PO-822040A,matched,none,0.0
batch-synth-v1,TXN-5262,BNK-ICICI-1262,9330.67,2026-09-02,UPI CR-796787B-INSTANT SETTLEMENT,REF-796787B,PO-RZP-2262,7396.22,2026-09-02,Gateway settlement auto-sweep Vendor,PO-796787B,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5263,BNK-ICICI-1263,25065.18,2026-09-08,ACH CR-239145C-SUBSCRIPTION POOL-SaaS,REF-239145C,PO-RZP-2263,25065.18,2026-09-08,Gateway settlement auto-sweep SaaS,PO-239145C,matched,none,0.0
batch-synth-v1,TXN-5264,BNK-HDFC-1264,84289.29,2026-09-07,TRANSFER-238595D-DAILY SETTLEMENT SWEEP,REF-238595D,GW-RZP-2264,84289.29,2026-09-07,Razorpay payout D2C settlement batch,PO-238595D,matched,none,0.0
batch-synth-v1,TXN-5265,BNK-AXIS-1265,43801.09,2026-09-15,TRANSFER-243790E-DAILY SETTLEMENT SWEEP,REF-243790E,GW-RZP-2265,43801.09,2026-09-15,Gateway settlement auto-sweep Vendor,PO-243790E,matched,none,0.0
batch-synth-v1,TXN-5266,BNK-HDFC-1266,15452.82,2026-09-03,UPI CR-468247F-INSTANT SETTLEMENT,REF-468247F,PAY-RZP-2266,15452.82,2026-09-03,Gateway settlement auto-sweep Enterprise,PO-468247F,matched,none,0.0
batch-synth-v1,TXN-5267,BNK-AXIS-1267,30201.28,2026-09-02,NEFT CR-888996G-RAZORPAY SETTLEMENT-E-Commerce,REF-888996G,PAY-RZP-2267,30201.28,2026-09-02,Recurring subscription payout batch,PO-888996G,matched,none,0.0
batch-synth-v1,TXN-5268,BNK-SBI-1268,3925.84,2026-09-05,IMPS INWARD-188341H-MERCHANT DISBURSEMENT,REF-188341H,PO-RZP-2268,3925.84,2026-09-05,Recurring subscription payout batch,PO-188341H,matched,none,0.0
batch-synth-v1,TXN-5269,BNK-HDFC-1269,61415.61,2026-09-04,RTGS CR-510780I-BULK PAYOUT BATCH,REF-510780I,PAY-RZP-2269,61415.61,2026-09-04,Daily automated merchant credit,PO-510780I,matched,none,0.0
batch-synth-v1,TXN-5270,BNK-ICICI-1270,6406.5,2026-09-11,ACH CR-174461J-SUBSCRIPTION POOL-Subscription,REF-174461J,PO-RZP-2270,6406.5,2026-09-11,Razorpay payout Subscription settlement batch,PO-174461J,matched,none,0.0
batch-synth-v1,TXN-5271,BNK-SBI-1271,21054.85,2026-09-07,UPI CR-672896K-INSTANT SETTLEMENT,REF-672896K,GW-RZP-2271,21054.85,2026-09-07,Gateway settlement auto-sweep Vendor,PO-672896K,matched,none,0.0
batch-synth-v1,TXN-5272,BNK-HDFC-1272,837.94,2026-09-04,TRANSFER-163406L-DAILY SETTLEMENT SWEEP,REF-163406L,GW-RZP-2272,837.94,2026-09-06,Recurring subscription payout batch,PO-163406L,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5273,BNK-AXIS-1273,34160.83,2026-09-02,ACH CR-182860M-SUBSCRIPTION POOL-Vendor,REF-182860M,GW-RZP-2273,34160.83,2026-09-02,Gateway settlement auto-sweep Vendor,PO-182860M,matched,none,0.0
batch-synth-v1,TXN-5274,BNK-KOTAK-1274,16040.21,2026-09-14,UPI CR-814138N-INSTANT SETTLEMENT,REF-814138N,PO-RZP-2274,16040.21,2026-09-14,Razorpay payout D2C settlement batch,PO-814138N,matched,none,0.0
batch-synth-v1,TXN-5275,BNK-AXIS-1275,39668.79,2026-09-15,TRANSFER-221620O-DAILY SETTLEMENT SWEEP,REF-221620O,PAY-RZP-2275,39668.79,2026-09-15,Recurring subscription payout batch,PO-221620O,matched,none,0.0
batch-synth-v1,TXN-5276,BNK-SBI-1276,32166.58,2026-09-12,NEFT CR-835575P-RAZORPAY SETTLEMENT-E-Commerce,REF-835575P,PAY-RZP-2276,32166.58,2026-09-12,Gateway settlement auto-sweep E-Commerce,PO-835575P,matched,none,0.0
batch-synth-v1,TXN-5277,BNK-SBI-1277,20651.42,2026-09-05,IMPS INWARD-489933Q-MERCHANT DISBURSEMENT,REF-489933Q,PAY-RZP-2277,20651.42,2026-09-06,Daily automated merchant credit,PO-489933Q,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5278,BNK-SBI-1278,2064.86,2026-09-12,NEFT CR-758015R-RAZORPAY SETTLEMENT-Subscription,REF-758015R,PO-RZP-2278,2064.86,2026-09-12,Customer checkout collection settlement,PO-758015R,matched,none,0.0
batch-synth-v1,TXN-5279,BNK-KOTAK-1279,21554.31,2026-09-03,RTGS CR-264951S-BULK PAYOUT BATCH,REF-264951S,PO-RZP-2279,21554.31,2026-09-03,Razorpay payout Vendor settlement batch,PO-264951S,matched,none,0.0
batch-synth-v1,TXN-5280,BNK-ICICI-1280,1578.93,2026-09-14,NEFT CR-356430T-RAZORPAY SETTLEMENT-SaaS,REF-356430T,PAY-RZP-2280,1578.93,2026-09-14,Customer checkout collection settlement,PO-356430T,matched,none,0.0
batch-synth-v1,TXN-5281,BNK-AXIS-1281,24028.38,2026-09-01,UPI CR-942127U-INSTANT SETTLEMENT,REF-942127U,GW-RZP-2281,23659.43,2026-09-03,Daily automated merchant credit,PO-942127U,flagged,fee_and_date_drift,368.95
batch-synth-v1,TXN-5282,BNK-AXIS-1282,20736.93,2026-09-10,ACH CR-225200V-SUBSCRIPTION POOL-Vendor,REF-225200V,PAY-RZP-2282,19724.72,2026-09-10,Daily automated merchant credit,PO-225200V,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5283,BNK-HDFC-1283,11894.81,2026-09-05,RTGS CR-985885W-BULK PAYOUT BATCH,REF-985885W,PO-RZP-2283,11894.81,2026-09-05,Merchant disbursement net of platform fees,PO-985885W,matched,none,0.0
batch-synth-v1,TXN-5284,BNK-KOTAK-1284,5416.44,2026-09-10,UPI CR-418672X-INSTANT SETTLEMENT,REF-418672X,PO-RZP-2284,5331.34,2026-09-10,Recurring subscription payout batch,PO-418672X,flagged,gateway_fee_deduction,85.1
batch-synth-v1,TXN-5285,BNK-ICICI-1285,39707.61,2026-09-01,IMPS INWARD-125071Y-MERCHANT DISBURSEMENT,REF-125071Y,PAY-RZP-2285,39707.61,2026-09-01,Recurring subscription payout batch,PO-125071Y,matched,none,0.0
batch-synth-v1,TXN-5286,BNK-HDFC-1286,16603.94,2026-09-14,RTGS CR-862540Z-BULK PAYOUT BATCH,REF-862540Z,PO-RZP-2286,16603.94,2026-09-14,Razorpay payout D2C settlement batch,PO-862540Z,matched,none,0.0
batch-synth-v1,TXN-5287,BNK-KOTAK-1287,24049.03,2026-09-03,NEFT CR-393418A-RAZORPAY SETTLEMENT-D2C,REF-393418A,GW-RZP-2287,24049.03,2026-09-03,Razorpay payout D2C settlement batch,PO-393418A,matched,none,0.0
batch-synth-v1,TXN-5288,BNK-KOTAK-1288,83473.29,2026-09-02,ACH CR-200219B-SUBSCRIPTION POOL-Subscription,REF-200219B,PO-RZP-2288,83473.29,2026-09-02,Gateway settlement auto-sweep Subscription,PO-200219B,matched,none,0.0
batch-synth-v1,TXN-5289,BNK-HDFC-1289,11157.08,2026-09-03,RTGS CR-405844C-BULK PAYOUT BATCH,REF-405844C,PAY-RZP-2289,11157.08,2026-09-03,Merchant disbursement net of platform fees,PO-405844C,matched,none,0.0
batch-synth-v1,TXN-5290,BNK-SBI-1290,6223.48,2026-09-04,ACH CR-917823D-SUBSCRIPTION POOL-E-Commerce,REF-917823D,PO-RZP-2290,6223.48,2026-09-04,Razorpay payout E-Commerce settlement batch,PO-917823D,matched,none,0.0
batch-synth-v1,TXN-5291,BNK-HDFC-1291,8193.82,2026-09-02,IMPS INWARD-475691E-MERCHANT DISBURSEMENT,REF-475691E,GW-RZP-2291,8193.82,2026-09-02,Customer checkout collection settlement,PO-475691E,matched,none,0.0
batch-synth-v1,TXN-5292,BNK-AXIS-1292,73455.81,2026-09-05,UPI CR-838936F-INSTANT SETTLEMENT,REF-838936F,PO-RZP-2292,73455.81,2026-09-05,Recurring subscription payout batch,PO-838936F,matched,none,0.0
batch-synth-v1,TXN-5293,BNK-ICICI-1293,17923.36,2026-09-06,NEFT CR-638401G-RAZORPAY SETTLEMENT-Enterprise,REF-638401G,PO-RZP-2293,17923.36,2026-09-06,Daily automated merchant credit,PO-638401G,matched,none,0.0
batch-synth-v1,TXN-5294,BNK-SBI-1294,10407.61,2026-09-08,ACH CR-884417H-SUBSCRIPTION POOL-Subscription,REF-884417H,GW-RZP-2294,10407.61,2026-09-08,Gateway settlement auto-sweep Subscription,PO-884417H,matched,none,0.0
batch-synth-v1,TXN-5295,BNK-AXIS-1295,25717.42,2026-09-14,IMPS INWARD-333086I-MERCHANT DISBURSEMENT,REF-333086I,GW-RZP-2295,25717.42,2026-09-14,Gateway settlement auto-sweep B2B Services,PO-333086I,matched,none,0.0
batch-synth-v1,TXN-5296,BNK-SBI-1296,59939.43,2026-09-05,NEFT CR-178629J-RAZORPAY SETTLEMENT-B2B Services,REF-178629J,PAY-RZP-2296,59939.43,2026-09-05,Razorpay payout B2B Services settlement batch,PO-178629J,matched,none,0.0
batch-synth-v1,TXN-5297,BNK-AXIS-1297,21258.25,2026-09-13,NEFT CR-228479K-RAZORPAY SETTLEMENT-Vendor,REF-228479K,GW-RZP-2297,21258.25,2026-09-13,Customer checkout collection settlement,PO-228479K,matched,none,0.0
batch-synth-v1,TXN-5298,BNK-ICICI-1298,18248.56,2026-09-08,UPI CR-501320L-INSTANT SETTLEMENT,REF-501320L,PAY-RZP-2298,18248.56,2026-09-08,Customer checkout collection settlement,PO-501320L,matched,none,0.0
batch-synth-v1,TXN-5299,BNK-SBI-1299,51760.69,2026-09-03,ACH CR-743937M-SUBSCRIPTION POOL-SaaS,REF-743937M,GW-RZP-2299,51760.69,2026-09-03,Recurring subscription payout batch,PO-743937M,matched,none,0.0
batch-synth-v1,TXN-5300,BNK-SBI-1300,13991.87,2026-09-01,TRANSFER-393366N-DAILY SETTLEMENT SWEEP,REF-393366N,PO-RZP-2300,13991.87,2026-09-02,Gateway settlement auto-sweep SaaS,PO-393366N,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5301,BNK-ICICI-1301,26171.8,2026-09-07,RTGS CR-848023O-BULK PAYOUT BATCH,REF-848023O,PAY-RZP-2301,26171.8,2026-09-07,Customer checkout collection settlement,PO-848023O,matched,none,0.0
batch-synth-v1,TXN-5302,BNK-SBI-1302,10015.34,2026-09-03,ACH CR-434367P-SUBSCRIPTION POOL-SaaS,REF-434367P,PAY-RZP-2302,5958.34,2026-09-03,Gateway settlement auto-sweep SaaS,PO-434367P,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5303,BNK-HDFC-1303,19287.63,2026-09-04,IMPS INWARD-204998Q-MERCHANT DISBURSEMENT,REF-204998Q,PO-RZP-2303,19287.63,2026-09-04,Daily automated merchant credit,PO-204998Q,matched,none,0.0
batch-synth-v1,TXN-5304,BNK-SBI-1304,94224.93,2026-09-04,TRANSFER-987624R-DAILY SETTLEMENT SWEEP,REF-987624R,PAY-RZP-2304,94224.93,2026-09-04,Merchant disbursement net of platform fees,PO-987624R,matched,none,0.0
batch-synth-v1,TXN-5305,BNK-ICICI-1305,20252.15,2026-09-12,NEFT CR-720298S-RAZORPAY SETTLEMENT-Vendor,REF-720298S,GW-RZP-2305,50630.375,2026-09-19,Legacy customer refund without bank tag,PO-690462X,mismatched,orphaned_gateway_record,0.0
batch-synth-v1,TXN-5306,BNK-AXIS-1306,12515.69,2026-09-02,ACH CR-343923T-SUBSCRIPTION POOL-SaaS,REF-343923T,PAY-RZP-2306,12515.69,2026-09-02,Gateway settlement auto-sweep SaaS,PO-343923T,matched,none,0.0
batch-synth-v1,TXN-5307,BNK-KOTAK-1307,22988.46,2026-09-04,RTGS CR-236828U-BULK PAYOUT BATCH,REF-236828U,PO-RZP-2307,22988.46,2026-09-04,Daily automated merchant credit,PO-236828U,matched,none,0.0
batch-synth-v1,TXN-5308,BNK-SBI-1308,14871.92,2026-09-15,NEFT CR-911982V-RAZORPAY SETTLEMENT-E-Commerce,REF-911982V,GW-RZP-2308,14871.92,2026-09-15,Recurring subscription payout batch,PO-911982V,matched,none,0.0
batch-synth-v1,TXN-5309,BNK-HDFC-1309,60161.0,2026-09-06,IMPS INWARD-438273W-MERCHANT DISBURSEMENT,REF-438273W,PO-RZP-2309,60161.0,2026-09-06,Gateway settlement auto-sweep Vendor,PO-438273W,matched,none,0.0
batch-synth-v1,TXN-5310,BNK-AXIS-1310,17825.98,2026-09-09,RTGS CR-743520X-BULK PAYOUT BATCH,REF-743520X,PAY-RZP-2310,17528.08,2026-09-10,Gateway settlement auto-sweep D2C,PO-743520X,flagged,fee_and_date_drift,297.9
batch-synth-v1,TXN-5311,BNK-SBI-1311,68729.86,2026-09-12,ACH CR-510623Y-SUBSCRIPTION POOL-Subscription,REF-510623Y,PAY-RZP-2311,68729.86,2026-09-12,Razorpay payout Subscription settlement batch,PO-510623Y,matched,none,0.0
batch-synth-v1,TXN-5312,BNK-KOTAK-1312,121447.72,2026-09-10,IMPS INWARD-620287Z-MERCHANT DISBURSEMENT,REF-620287Z,PO-RZP-2312,121447.72,2026-09-10,Merchant disbursement net of platform fees,PO-620287Z,matched,none,0.0
batch-synth-v1,TXN-5313,BNK-ICICI-1313,78119.22,2026-09-02,UPI CR-843404A-INSTANT SETTLEMENT,REF-843404A,PO-RZP-2313,76627.67,2026-09-04,Daily automated merchant credit,PO-843404A,flagged,fee_and_date_drift,1491.55
batch-synth-v1,TXN-5314,BNK-SBI-1314,2160.97,2026-09-05,UPI CR-213282B-INSTANT SETTLEMENT,REF-213282B,GW-RZP-2314,2128.37,2026-09-05,Razorpay payout B2B Services settlement batch,PO-213282B,flagged,gateway_fee_deduction,32.6
batch-synth-v1,TXN-5315,BNK-ICICI-1315,9778.46,2026-09-09,TRANSFER-206355C-DAILY SETTLEMENT SWEEP,REF-206355C,PO-RZP-2315,9778.46,2026-09-09,Recurring subscription payout batch,PO-206355C,matched,none,0.0
batch-synth-v1,TXN-5316,BNK-ICICI-1316,21221.18,2026-09-05,RTGS CR-434198D-BULK PAYOUT BATCH,REF-434198D,PO-RZP-2316,21221.18,2026-09-05,Razorpay payout SaaS settlement batch,PO-434198D,matched,none,0.0
batch-synth-v1,TXN-5317,BNK-SBI-1317,29500.15,2026-09-15,ACH CR-454366E-SUBSCRIPTION POOL-SaaS,REF-454366E,GW-RZP-2317,29500.15,2026-09-15,Recurring subscription payout batch,PO-454366E,matched,none,0.0
